127.0.0.1 - - [19/Oct/2025:20:13:32 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /resources/images/index10.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /resources/images/index09.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /Weapt2025/captcha?action=refresh HTTP/1.1" 200 5582
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:14 +0900] "GET /Weapt2025/captcha?action=image&t=1760872454216 HTTP/1.1" 200 5420
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:23 +0900] "POST /Weapt2025/login HTTP/1.1" 200 48991
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:23 +0900] "GET /Weapt2025/resources/grid/AUIGrid/AUIGrid_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:23 +0900] "GET /resources/grid/test/data/normal_100.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:25 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj01010 HTTP/1.1" 200 51496
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:25 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj01010 HTTP/1.1" 200 51496
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80816
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:29 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 497955
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:36 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=30003 HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:36 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1009 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:43 +0900] "POST /Weapt2025/saveList/sojang/soj05070_grid1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:14:43 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=104001&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 74495
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05080 HTTP/1.1" 200 60328
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/checkCrudPermission/soj05080 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:15 +0900] "GET /Weapt2025/selectList/sojang/soj05080_grid1?STATUS=&CONT_KIND_CD= HTTP/1.1" 200 502930
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:23 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80815
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 497956
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:24 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:38 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=10726 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:15:44 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:29 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05080 HTTP/1.1" 200 60328
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:29 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:29 +0900] "GET /Weapt2025/checkCrudPermission/soj05080 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:29 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:29 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:35 +0900] "GET /Weapt2025/selectList/sojang/soj05080_grid1?STATUS=&CONT_KIND_CD= HTTP/1.1" 200 502930
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:41 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05060 HTTP/1.1" 200 67272
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:41 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:41 +0900] "GET /Weapt2025/checkCrudPermission/soj05060 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:41 +0900] "GET /Weapt2025/getCode/107 HTTP/1.1" 200 721
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:41 +0900] "GET /Weapt2025/selectList/sojang/soj05060_grid1? HTTP/1.1" 200 9916
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:41 +0900] "GET /Weapt2025/getCode/107 HTTP/1.1" 200 721
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80831
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 497956
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:16:50 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:00 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1001 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:03 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=10032 HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:43 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80817
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:43 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 497956
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:44 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:17:54 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=10006 HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:04 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=10011 HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:04 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1001 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:50 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80832
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:50 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 497956
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:51 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:53 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=10008 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:18:53 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1001 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80803
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [19/Oct/2025:20:21:43 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
